composer_label,title,mxl_path,chord_event_count,chord_quality_total,chord_quality_major_pct,chord_quality_minor_pct,chord_quality_diminished_pct,chord_quality_augmented_pct,chord_quality_other_pct,harmonic_density_mean,dissonance_ratio,dissonant_note_count,passing_tone_ratio,appoggiatura_ratio,other_dissonance_ratio,roman_chord_count,deceptive_cadence_ratio,modal_interchange_ratio
Debussy,Debussy Prelude Bk 1 No 3 Le Vent dans la plaine,/Users/victor/JuFo2026/15571083/mxl/0/15/Qmadte65iwPsoF6r2FA6xhZJxCKv6gRaJii7FeXFHEM65H.mxl,1234,1234,20.016207455429498,17.3419773095624,2.9173419773095626,3.565640194489465,56.15883306320908,2.358995137763371,0.4846029173419773,497,0.002012072434607646,0.0,0.9979879275653923,1175,0.012776831345826235,0.013617021276595745
Debussy,Debussy Prelude Book 2 No 9 Hommage a S. Pickwick Esq. P. P. M. P. C,/Users/victor/JuFo2026/15571083/mxl/6/30/QmNLuPGuwutRoDQLhW4hNpBkhowszHBsYbLhf8SzaZFL4G.mxl,466,466,27.253218884120173,26.180257510729614,3.2188841201716736,4.935622317596566,38.412017167381975,2.7381974248927037,0.5429184549356223,50,0.0,0.04,0.96,447,0.02914798206278027,0.06711409395973154
Debussy,Debussy Première Arabesque L. 66 No. 1,/Users/victor/JuFo2026/15571083/mxl/10/25/QmSiufNxXsLotuQDJMEjTj3AbLr5H4K3mfB4LbjeB6UwTm.mxl,1027,1027,24.44011684518014,21.908471275559883,2.142161635832522,0.3894839337877313,51.11976630963972,2.211295034079844,0.4225900681596884,280,0.07857142857142857,0.014285714285714285,0.9071428571428571,944,0.022269353128313893,0.034957627118644065
Debussy,Debussy - La fille aux cheveux de lin,/Users/victor/JuFo2026/15571083/mxl/15/25/QmXiANoF15wqxY1T8hka5xUpgtC7ZNWWHciJ5qJe9mEgXf.mxl,261,261,49.42528735632184,37.93103448275862,2.2988505747126435,0.0,10.344827586206897,3.425287356321839,0.6283524904214559,83,0.13253012048192772,0.03614457831325301,0.8313253012048193,212,0.014218009478672985,0.0
Debussy,Valse romantique Claude Debussy,/Users/victor/JuFo2026/15571083/mxl/0/50/QmawJ7uHzgwB6RUqi63x81eeuUeGvwppDdRDxJSmVEhW1F.mxl,833,833,27.490996398559425,24.129651860744296,7.6830732292917165,0.8403361344537815,39.85594237695078,2.5282112845138056,0.43577430972388953,198,0.06565656565656566,0.025252525252525252,0.9090909090909091,716,0.011188811188811189,0.15363128491620112
Debussy,Debussy Claude - La plus que lente,/Users/victor/JuFo2026/15571083/mxl/1/55/QmbYCixEYiqqLRZmHY18yk2pitQ4oMjzLmuLGN8EMFPRAx.mxl,723,723,30.152143845089903,13.692946058091287,6.224066390041494,3.7344398340248963,46.19640387275242,2.549100968188105,0.5961272475795297,204,0.08333333333333333,0.029411764705882353,0.8872549019607843,667,0.013513513513513514,0.09145427286356822
Debussy,Ballade (C.Debussy),/Users/victor/JuFo2026/15571083/mxl/4/7/Qme8Dz2TtWJPTk6QauUhcmxxzbGz9xhnwj4DMYfMDUxZPb.mxl,1628,1628,28.869778869778866,30.896805896805894,8.415233415233416,1.597051597051597,30.22113022113022,2.9066339066339064,0.6062653562653563,368,0.019021739130434784,0.019021739130434784,0.9619565217391305,1288,0.003108003108003108,0.09782608695652174
Debussy,IV. Passepied,/Users/victor/JuFo2026/15571083/mxl/1/14/QmbCqeJ9LcEBfVWtEGHMz8KS96dzXCCCAZWSdYRdEuD7qP.mxl,1285,1285,31.59533073929961,21.71206225680934,4.124513618677042,0.23346303501945526,42.33463035019455,2.469260700389105,0.5035019455252918,164,0.12195121951219512,0.012195121951219513,0.8658536585365854,1195,0.01340033500837521,0.07364016736401674
Debussy,Children's Corner - Doctor Gradus ad Parnassum,/Users/victor/JuFo2026/15571083/mxl/1/42/Qmbs6AsQ1EcraYkW8kJK6RxdrYGU2R1qA4iCV87Lg32MDD.mxl,1041,1041,14.121037463976945,16.42651296829971,1.344860710854947,0.0,68.10758885686839,1.8386167146974064,0.29010566762728146,316,0.03481012658227848,0.0,0.9651898734177216,990,0.00910010111223458,0.049494949494949494
Debussy,C. Debussy Pour remercier la pluie au matin 6 épigraphes antiques 6,/Users/victor/JuFo2026/15571083/mxl/17/44/QmZtBw4yJTosH6YfKkyWAf9RFTPXac6esriXSP73xCoTCj.mxl,969,969,19.917440660474718,19.298245614035086,3.4055727554179565,8.25593395252838,49.122807017543856,3.48297213622291,0.8452012383900929,76,0.25,0.0,0.75,922,0.002171552660152009,0.02386117136659436
Debussy,Children's Corner - The Little Shepherd,/Users/victor/JuFo2026/15571083/mxl/11/35/QmTobBbb6pruvSbYGAGkq5mA735jihqP5kBsGZ95zMs1D3.mxl,249,249,22.08835341365462,25.702811244979916,5.622489959839357,0.8032128514056224,45.78313253012048,2.4899598393574296,0.46586345381526106,65,0.36923076923076925,0.0,0.6307692307692307,213,0.009433962264150943,0.107981220657277
Debussy,Debussy - Suite Bergamasque - III. Clair de Lune,/Users/victor/JuFo2026/15571083/mxl/10/27/QmSJeDjtEuw3PjP17fheDNXGojcQ76HmntyE2T84D5zJYY.mxl,813,813,28.290282902829027,38.25338253382534,4.674046740467404,0.6150061500615006,28.16728167281673,2.7896678966789668,0.5412054120541205,117,0.03418803418803419,0.008547008547008548,0.9572649572649573,647,0.0030959752321981426,0.09273570324574962
Debussy,Debussy - Suite Bergamasque - I. Prelude,/Users/victor/JuFo2026/15571083/mxl/17/54/QmZy4ZR3YFGv5wffKZpBZCTwDQimjsc3NUUpVJytYbMLEy.mxl,905,905,34.47513812154696,35.91160220994475,9.392265193370166,0.7734806629834254,19.447513812154696,3.3093922651933703,0.6331491712707182,342,0.14619883040935672,0.008771929824561403,0.8450292397660819,796,0.018867924528301886,0.02135678391959799
Debussy,Debussy - Préludes - Book I - I,/Users/victor/JuFo2026/15571083/mxl/7/55/QmPYQ9LpBn5ummY8UPVcMm4TriJDuqogjPT66UB1UTLbSm.mxl,180,180,37.77777777777778,27.22222222222222,4.444444444444445,12.222222222222221,18.333333333333332,3.388888888888889,0.55,22,0.09090909090909091,0.0,0.9090909090909091,152,0.033112582781456956,0.07236842105263158
Debussy,Claude Debussy: La cathédrale engloutie (The Submerged Cathedral),/Users/victor/JuFo2026/15571083/mxl/0/46/Qmaug5pXs59BJq1VTdXhrKAU3DHxRqusrDgXraMS6xDtYk.mxl,531,531,32.39171374764595,43.12617702448211,3.954802259887006,0.0,20.527306967984934,3.470809792843691,0.7250470809792844,23,0.043478260869565216,0.0,0.9565217391304348,440,0.00683371298405467,0.16363636363636364
Debussy,Le petit négre,/Users/victor/JuFo2026/15571083/mxl/8/5/QmQ69pQ8vazfN2JxhjU93N7PhHGGJnG6FYQfCJ1A8462nQ.mxl,404,404,22.277227722772277,15.594059405940595,4.455445544554455,0.0,57.67326732673267,2.047029702970297,0.30198019801980197,84,0.0,0.03571428571428571,0.9642857142857143,387,0.046632124352331605,0.015503875968992248
